"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EUJBH4C8","journalArticle","2005","Kay, Marsha; Wyllie, Robert","Pediatric foreign bodies and their management.","Current gastroenterology reports","","1522-8037","10.1007/s11894-005-0037-6","","Ingestion of foreign bodies is a common pediatric problem, with more than 100,000 cases occurring each year. The vast majority of pediatric ingestions are  accidental; increasing incidence of intentional ingestions starts in the  adolescent age group. In the United States, the most common pediatric foreign  bodies ingested are coins, followed by a variety of other objects, including  toys, toy parts, sharp objects, batteries, bones, and food. In adolescents and  adults, meat or food impactions are the most common accidental foreign body  ingestion. Esophageal pathology underlies most cases of food impaction.  Management of foreign body ingestions varies based on the object ingested, its  location, and the patient's age and size. Esophageal foreign bodies as a group  require early intervention because of their potential to cause respiratory  symptoms and complications, esophageal erosions, or even an aortoesophageal  fistula. Ingested batteries that lodge in the esophagus require urgent endoscopic  removal even in the asymptomatic patient due to the high risk of complications.  Sharp foreign bodies increase the foreign body complication rate from less than  1% to 15% to 35%, except for straight pins, which usually follow a relatively  benign course unless multiple pins are ingested. Magnets are increasingly  ingested, due to their ubiquitous nature and the perception that they do not pose  a risk. Ingestion of multiple magnets creates a significant risk of obstruction,  perforation, and fistula development. Methods to deal with foreign bodies include  the suture technique, the double snare technique, and the combined forceps/snare  technique for long, large, and sharp foreign bodies, along with newer equipment,  such as retrieval nets and a variety of specialized forceps.","2005-06","2024-12-18 04:02:31","2024-12-18 04:02:31","","212-218","","3","7","","Curr Gastroenterol Rep","","","","","","","","eng","","","","","","","Place: United States PMID: 15913481","","","","Humans; Child; Endoscopy, Gastrointestinal/methods; *Digestive System; *Foreign Bodies/diagnosis/therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UUPI2HYE","journalArticle","2020","Low Kapalu, Christina; Lantos, John; Booser, Adam; Thomson, Mike; Attard, Thomas","Preventing Self-Harm From Repeat Foreign-Body Ingestion.","Pediatrics","","1098-4275 0031-4005","10.1542/peds.2019-1515","","Mental health disorders in adolescents present some of the most challenging of all ethical dilemmas. This is particularly true when they lead to self-injurious  behavior that can only be prevented by either limiting the freedom of the  adolescent or forcing treatments on them that they do not want. Intentional and  repeated foreign-body ingestion (FBI) in youth is a poorly understood  self-injurious behavior that can be life-threatening. It poses unique clinical  and ethical challenges. Ingestion of sharp or magnetic objects increases the need  for endoscopic retrieval or surgical intervention with associated risks,  including perforation and anesthesia-related adverse events. When behavior  modification efforts fail to prevent recurrent FBI, the cumulative risk of  medical intervention mounts. Sometimes, as a last resort, doctors consider  surgical procedures that limit jaw movement and may physically prevent recurrent  FBI. In this Ethics Rounds article, we present a case in which doctors consider  whether it is in the best interest of a teenager with this behavior to undergo  orthodontic jaw wiring as a next step in treatment of repeated FBI. Doctor  commentary on the ethical decision-making process is provided.","2020-01","2024-12-18 04:02:31","2024-12-18 04:02:31","","e20191515","","1","145","","Pediatrics","","","","","","","","eng","Copyright © 2020 by the American Academy of Pediatrics.","","","","","","Place: United States PMID: 31831671","","","","Humans; Male; Adolescent; Recurrence; Bioethical Issues; Foreign Bodies/complications/diagnostic imaging/*prevention & control; Gastroenterology/ethics; Orthodontic Wires/*ethics; Orthodontics/*ethics; Personal Autonomy; Secondary Prevention/ethics/methods; Self-Injurious Behavior/*prevention & control/psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DX2PL55I","journalArticle","2021","Altokhais, Tariq","Magnet Ingestion in Children Management Guidelines and Prevention.","Frontiers in pediatrics","","2296-2360","10.3389/fped.2021.727988","","Purpose: Foreign body ingestion is common in children, and most foreign bodies pass spontaneously without causing serious injuries. Ingestion of multiple  high-power magnet pieces is unique and increases the risk of morbidity and  mortality. The longer the duration of ingestion, the increased likelihood of  complications. Various management options have been reported, and there is no  consensus on the ideal management which necessitates the need for a practical  algorithm. The incidence of magnet ingestion has been increasing and directly  related to the laws and recalls. The aim of this review is to provide an easy and  practical pathway for management and to highlight the preventive rules of the  legislations and recalls. Methods: PubMed/MEDLINE, the Cochrane Database of  Systematic Reviews, and the list of references from all identified complete  publications were searched for all publications in English-language for pediatric  magnet ingestion. Conclusion: Practical and time-saving management pathways are  recommended to minimize the risk of complications. Preventive rules and recalls  are important for eliminating the availability of these hazardous magnets. Public  awareness about the unique risks posed by these magnets if ingested is important.","2021","2024-12-18 04:02:31","2024-12-18 04:02:31","","727988","","","9","","Front Pediatr","","","","","","","","eng","Copyright © 2021 Altokhais.","","","","","","Place: Switzerland PMID: 34422734  PMCID: PMC8371313","","","","children; ingestion; magnet; neodymium; toys","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DAPXZDN2","journalArticle","2021","Mathew, Rishi P.; Sarasamma, Sreekutty; Jose, Merin; Toms, Ajith; Jayaram, Vinayak; Patel, Vimal; Low, Gavin","Clinical presentation, diagnosis and management of aerodigestive tract foreign bodies in the adult population: Part 1.","SA journal of radiology","","1027-202X 2078-6778","10.4102/sajr.v25i1.2022","","In the adult population, foreign bodies may be accidentally or intentionally ingested or even inserted into a body cavity. The majority of accidentally  ingested foreign bodies pass through the alimentary tract without any  complications and rarely require intervention. Accidentally ingested foreign  bodies are usually fish bones, bones of other animals, and dentures. Oesophageal  food impaction is the commonest cause of oesophageal foreign bodies in the  Western hemisphere. Intentionally ingested foreign bodies may be organic or  inorganic, and often require intervention; these patients have either underlying  psychological or mental disease or are involved in illegal activities such as  body packing, which involves trafficking narcotics. Imaging plays a crucial role  in not only identifying the type, number and location of the foreign body but  also in excluding any complications. In this comprehensive pictorial review, we  provide an overview of the spectrum of foreign bodies ingested in adults,  emphasising the role of various imaging modalities, their limitations and common  foreign body mimickers on imaging.","2021","2024-12-18 04:02:31","2024-12-18 04:02:31","","2022","","1","25","","SA J Radiol","","","","","","","","eng","© 2021. The Authors.","","","","","","Place: South Africa PMID: 33936794  PMCID: PMC8063768","","","","bezoar; foreign body; body packing; dentures; fish bone; food bolus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4M3QZA98","journalArticle","2014","Petrea, S.; Brezean, I.","Self-ingested intraduodenal foreign bodies--expectancy or surgical sanction?","Journal of medicine and life","","1844-3117 1844-122X","","","Self-harm is a frequent pathology amongst psychiatric patients and in the penitentiary environment. Multiple self-aggression types are described, but, by  far, the practice most frequently met inside the Romanian penitentiary  environment is foreign body (FB) ingestion. The paper aims to show aspects  pertaining to the presence of intraduodenal foreign bodies, both in simple cases  and in cases that ended with a perforation, using a number of 47 cases registered  between 2003 and 2010 in ""Rahova"" Penitentiary Hospital. The paper also focused  on particular aspects linked to intraduodenal foreign body surgical  accessibility.","2014-09-15","2024-12-18 04:02:31","2024-12-18 04:02:31","","421-427","","3","7","","J Med Life","","","","","","","","eng","","","","","","","Place: Romania PMID: 25408769  PMCID: PMC4233453","","","","Humans; Retrospective Studies; Age Factors; Sex Factors; Radiography; Duodenum/*pathology; Eating/*psychology; foreign bodies; Foreign Bodies/complications/*diagnostic imaging/surgery; ingestion; Intestinal Perforation/etiology/*pathology/surgery; Prisoners/*psychology; Romania/epidemiology; self-harm; Self-Injurious Behavior/*epidemiology/*pathology/psychology/surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSLJQ7J7","journalArticle","2022","Motohashi, Kenzo; Thanacoody, Ruben Hk","Toxicology in the emergency department: what's new?","British journal of hospital medicine (London, England : 2005)","","1750-8460","10.12968/hmed.2022.0313","","Intentional and accidental drug overdose, recreational drug use and exposure to toxic substances are common reasons for people presenting to emergency  departments. Although the mortality rate associated with these presentations is  low in the UK, they can lead to significant morbidity and prolonged hospital  admissions. This review discusses new developments in the management of  paracetamol overdose. Several new protocols for the infusion of acetylcysteine,  the antidote for paracetamol overdose, have been proposed in the past decade and  evaluated in clinical studies. The 12-hour Scottish and Newcastle Acetylcysteine  Protocol regimen and 20-hour Australian two-infusion bag protocol have been  widely adopted into clinical practice and endorsed in national guidelines because  of their shorter duration, reduction in adverse effects and efficacy in treating  overdose. This article includes a care pathway that can facilitate the  implementation of the Scottish and Newcastle Acetylcysteine Protocol. This  article also discusses the emergency management of ingested button batteries,  describes the emerging threat of novel psychoactive substances, and provides an  update on new UK antidote guidelines. Further up-to-date guidance on management  of clinical toxicology is available to healthcare professionals on the internet  database TOXBASE.","2022-09-02","2024-12-18 04:02:31","2024-12-18 04:02:31","","1-16","","9","83","","Br J Hosp Med (Lond)","","","","","","","","eng","","","","","","","Place: England PMID: 36193928","","","","Humans; Emergency Service, Hospital; Foreign bodies; Drug overdose; *Analgesics, Non-Narcotic/therapeutic use/toxicity; *Drug Overdose/drug therapy; *Drug-Related Side Effects and Adverse Reactions; Acetaminophen/toxicity; Acetylcysteine; Acetylcysteine/adverse effects/therapeutic use; Antidotes; Antidotes/therapeutic use; Antivenins; Australia; Care pathway; Paracetamol; Psychotropic drugs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCCRG9VW","journalArticle","2016","Magalhães-Costa, Pedro; Carvalho, Liliana; Rodrigues, José Pedro; Túlio, Maria Ana; Marques, Susana; Carmo, Joana; Bispo, Miguel; Chagas, Cristina","Endoscopic Management of Foreign Bodies in the Upper Gastrointestinal Tract: An Evidence-Based Review Article.","GE Portuguese journal of gastroenterology","","2341-4545 2387-1954","10.1016/j.jpge.2015.09.002","","Gastrointestinal foreign bodies (FB) are comprised of food bolus impaction and intentionally or unintentionally ingested or inserted true FB. Food bolus  impaction and true FB ingestion represent a recurrent problem and a true  challenge in gastrointestinal endoscopy. More than 80-90% of the ingested true FB  will pass spontaneously through the gastrointestinal tract without complications.  However, in 10-20% of the cases an endoscopic intervention is deemed necessary.  True FB ingestion has its greatest incidence in children, psychiatric patients  and prisoners. On the other hand, food bolus impaction typically occurs in the  elderly population with an underlying esophageal pathology. The most serious  situations, with higher rates of complications, are associated with prolonged  esophageal impaction, ingestion of sharp and long objects, button batteries and  magnets. Physicians should recognize early alarm symptoms, such as complete  dysphagia, distressed patients not able to manage secretions, or clinical signs  of perforation. Although many papers are yearly published regarding this subject,  our knowledge is mainly based on case-reports and retrospective series. Herein,  the authors summarize the existing evidence and propose an algorithm for the best  approach to FB ingestion.","2016-06","2024-12-18 04:02:31","2024-12-18 04:02:31","","142-152","","3","23","","GE Port J Gastroenterol","","","","","","","","eng","","","","","","","Place: Switzerland PMID: 28868450  PMCID: PMC5580008","","","","Foreign Bodies; Endoscopy, Gastrointestinal; Upper Gastrointestinal Tract","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XD6QCHQV","journalArticle","2018","Tanimoto, S.; Yayama, S.; Suto, S.; Matoba, K.; Kajiwara, T.; Inoue, M.; Endo, Y.; Yamakawa, M.; Makimoto, K.","Self-harm and Suicide Attempts in a Japanese Psychiatric Hospital.","East Asian archives of psychiatry : official journal of the Hong Kong College of Psychiatrists = Dong Ya jing shen ke xue zhi : Xianggang jing shen ke yi xue yuan  qi kan","","2224-7041 2078-9947","","","OBJECTIVE: Self-harm and attempted suicide are risk factors for suicide in psychiatric hospital in-patients. This study aimed to analyse the circumstances  of self-harm and suicide attempts in a Japanese psychiatric hospital so as to  improve management and care. METHODS: Incident reports of self-harm and suicide  attempts during a 12.4-year period from November 2000 to March 2013 were  reviewed. A descriptive analysis was conducted in terms of age, sex, and  diagnosis of patients, as well as level, ward, situations, and causes of  incidents. RESULTS: During the study period, 90 cases of self-harm and attempted  suicide involving 58 patients were reported. The rate of self-harm and suicide  attempts was 0.05 per 1000 patient-days. The types of selfharm and suicide  attempts included hanging (n = 25), wrist cutting (n = 19), ingestion of foreign  objects (n = 17), and others (n = 29). The single case of completed suicide  involved hanging, in a patient with schizophrenia. Among 55 patients with  relevant data, the most common clinical diagnosis was mood disorder (41.8%),  followed by schizophrenia (36.4%). Mood disorder was 3.5 times as prevalent in  females as in males (14 vs. 4). Fourteen patients with mood disorder (n = 8) or  schizophrenia (n = 6) were repeatedly involved in 46 of 89 cases of self-harm or  attempted suicide; 11 were female. One woman with mood disorder attempted suicide  9 times within the same year. The top 3 management and care factors related to  self-harm and suicide attempts were failure to adhere to preventive procedures  (28%), insufficient therapeutic communication (28%), and difficulty in predicting  suicide (20%). CONCLUSION: Self-harm and suicide attempts at this psychiatric  hospital occurred at a rate of 0.05 per 1000 patient-days between late 2000 and  early 2013. Efforts are needed to increase compliance with suicide prevention  procedures and therapeutic communication, so as to improve management and care of  psychiatric in-patients and prevent them from committing suicide.","2018-03","2024-12-18 04:02:31","2024-12-18 04:02:31","","23-27","","1","28","","East Asian Arch Psychiatry","","","","","","","","eng","","","","","","","Place: China PMID: 29576553","","","","Humans; Adult; Female; Male; Middle Aged; Sex Factors; Risk Factors; Comorbidity; Suicide; Prevalence; Hospitals, Psychiatric/statistics & numerical data; Japan/epidemiology; Mood Disorders/*epidemiology; Psychiatric nursing; Risk management; Schizophrenia/*epidemiology; Self-Injurious Behavior/*epidemiology; Self-injurious behaviour; Suicide, Attempted/*statistics & numerical data","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4TMJANGE","journalArticle","2024","Pham, Serena T.; Sakai, Osamu; Andreu-Arasa, V. Carlota","Imaging approach to ingested foreign bodies in the neck.","Neuroradiology","","1432-1920 0028-3940","10.1007/s00234-024-03348-5","","Foreign body ingestion is a common clinical occurrence worldwide, with high morbidity in the pediatric population and in adult patients with intentional  attempts. Coins and button battery ingestions are more common among children.  Bone impaction and swallowed dentures are usually seen in older adults. While  most ingested foreign bodies pass through the gastrointestinal tract  spontaneously with no complications, some require endoscopic and/or surgical  intervention. Complications such as pharyngoesophageal ulceration, perforation,  stricture, and deep neck infection can develop without timely diagnosis and  management. The purpose of this article is to familiarize radiologists with the  imaging approach to assess for characteristics and impacted locations of ingested  foreign bodies in the neck.","2024-06","2024-12-18 04:02:31","2024-12-18 04:02:31","","867-881","","6","66","","Neuroradiology","","","","","","","","eng","© 2024. This is a U.S. Government work and not under copyright protection in the US; foreign copyright protection may apply.","","","","","","Place: Germany PMID: 38619570","","","","Humans; Foreign body ingestion; *Foreign Bodies/diagnostic imaging/surgery; *Neck/diagnostic imaging; CT neck; Imaging approach; Neck; Neck Injuries/diagnostic imaging/surgery; Neck radiographs; Radiologists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTCX33RB","journalArticle","2023","Tambakis, George; Schildkraut, Tamar; Delaney, Isabella; Gilmore, Robert; Loebenstein, Moshe; Taylor, Andrew; Holt, Bronte; Tsoi, Edward H.; Cameron, Georgina; Demediuk, Barbara; Miller, Ashley; Connell, William; Wright, Emily; Thompson, Alexander; Holmes, Jacinta","Management of foreign body ingestion in adults: Time to STOP and rethink endoscopy.","Endoscopy international open","","2364-3722 2196-9736","10.1055/a-2201-6928","","Background and study aims Foreign body ingestion is a common cause for Emergency Department presentation. In adults, foreign body ingestion is more common in  patients with underlying psychiatric comorbidity, the elderly, alcohol  intoxication, and in prisoners. This study reviewed the management of patients  presenting to a tertiary hospital with foreign body ingestion. Patients and  methods A retrospective review of patients presenting with foreign body ingestion  to a tertiary hospital in Melbourne, Victoria, was undertaken from January 2017  to December 2021. Data collected included patient demographics, type of foreign  body, length of stay, imaging modalities, management strategies, and  complications. High-risk ingestion was defined as sharp objects, length >5 cm,  diameter >2.5 cm, button battery and/or magnet ingestion or esophageal as per  international guidelines. Results A total of 157 presentations by 63 patients  with foreign body ingestion occurred between 2017 and 2021 (50% male; median age  30 years). Of the patients, 56% had underlying psychiatric comorbidities. The  majority of presentations occurred in prisoners (65%). The most commonly ingested  objects were batteries (23%), alleged drug-containing balloons (17%), razor  blades (16%), and miscellaneous (40%). High-risk ingestion occurred in  approximately two-thirds of presentations. Conservative management was the most  common approach in 55% of patients. Complications, defined as perforation, bowel  obstruction or fistula formation, did not occur in this cohort despite more than  half presenting with high-risk ingestions. Thirty-day re-presentation rates were  high (31%) and that was most common in patients with intentional ingestion,  underlying mental health disorders, and a documented history of self-harm.  Conclusions Conservative management for patients presenting with recurrent  high-risk foreign body ingestion was safe in appropriately selected cases.  Re-presentation is common and poses significant challenges for health care  providers.","2023-12","2024-12-18 04:02:31","2024-12-18 04:02:31","","E1161-E1167","","12","11","","Endosc Int Open","","","","","","","","eng","The Author(s). This is an open access article published by Thieme under the terms of the Creative Commons Attribution-NonDerivative-NonCommercial-License,  permitting copying and reproduction so long as the original work is given  appropriate credit. Contents may not be used for commercial purposes, or adapted,  remixed, transformed or built upon.  (https://creativecommons.org/licenses/by-nc-nd/4.0/).","","","","","","Place: Germany PMID: 38094028  PMCID: PMC10715904","","","","Foreign bodies; GI surgery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
