"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U25VP22V","journalArticle","2007","Hunt, Ian; Hartley, Sarah; Alwahab, Yasir; Birkill, Guy J.","Aortoesophageal Perforation Following Ingestion Of Razorblades With Massive Haemothorax","European Journal Of Cardio-Thoracic Surgery : Official Journal Of The European Association For Cardio-Thoracic Surgery","","","10.1016/j.ejcts.2007.01.073","","Aortoesophageal Fistula Is A Rare Complication Of Foreign Body Ingestion. Typically Having Ingested A Fish Or Chicken Bone, The Patient Complains Of Chest  Pain Or Discomfort And/Or May Present With Massive Gastrointestinal Bleeding,  Which In All But Rare Cases Is Fatal. The Pathological Mechanism May Involve  Perforation And Direct Communication Of Oesophagus And Aorta Usually At The Level  Of The Aortic Arch; Or More Usually Following Oesophageal Perforation, The  Subsequent Mediastinal Abscess Leads To Necrosis Of The Aortic Wall. Torrential  Haemothorax As A Result Of Such A Process Has Not Been Previously Described,  Though It Has Undoubtedly Occurred. We Present A Case Of Massive Haemothorax  Following Deliberate Ingestion Of Razorblades That Highlights Clinically And  Radiologically The Natural Course Of Such A Tragic Action.","2007","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","European Journal Of Cardio-Thoracic Surgery : Official Journal Of The European Association For Cardio-Thoracic Surgery","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/Y3VSYU3J/Hunt et al. - 2007 - Aortoesophageal Perforation Following Ingestion Of.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UQ9GL9ZC","journalArticle","2007","Gitlin D.F.; Caplan J.P.; Rogers M.P.; Avni-Barron O.; Braun I.; Barsky A.J.","Foreign-Body Ingestion In Patients With Personality Disorders","Psychosomatics","","","10.1176/appi.psy.48.2.162","","[No Abstract Available]","2007","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Psychosomatics","","","","","","","","","","","SCOPUS","","","","","","/Users/jackgedge/Zotero/storage/RNJWW2W9/Gitlin D.F. et al. - 2007 - Foreign-Body Ingestion In Patients With Personalit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PME7YVYN","journalArticle","2007","Rodríguez-Hermosa, J. I.; Codina-Cazador, A.; Ruiz, B.; Sirvent, J. M.; Roig, J.; Farrés, R.","Management Of Foreign Bodies In The Rectum","Colorectal Disease : The Official Journal Of The Association Of Coloproctology Of Great Britain And Ireland","","","10.1111/j.1463-1318.2006.01184.x","","Objective: The Discovery Of Foreign Bodies (Fb) In The Rectum Is An Infrequent Clinical Problem. Most Commonly, Fb Are Introduced Through The Anal Passage Or  Reach The Rectum After Oral Ingestion. We Describe Our Experience In The  Diagnosis And Treatment Of Fb Retained In The Rectum. Method: From 1997 To 2004,  Data Were Collected Prospectively In 30 Patients (20 Men And 10 Women; Median Age  42.5 Years). Extraction Method, Size And Type Of Object, And Postextraction  Evolution Were Reviewed. Results: The Fb Was Introduced Anally In 16 Cases And By  Oral Ingestion In 14. Principal Associated Factors Were: Mental Disorder In 11,  Penitentiary Confinement In Two, And Drug And Alcohol Intake In Two. Recent  Sexual Activity Had Taken Place In 14 Cases. The Size And Nature Of The Fb Were  Varied. The Most Frequent Symptom Was Constipation With Or Without Pelvic Or Anal  Discomfort (N = 23, 77%). Treatment Consisted Of Spontaneous Ejection (N = 2),  Digital Extraction With Or Without Enemas (N = 10), Digital Extraction Under  Local/Regional Anaesthesia After Fragmentation (N = 11) And Regional Exploratory  Laparotomy Under General Anaesthesia (N = 7). Grade I Rectal Trauma Was The Most  Common (N = 23, 77%). Six Patients Required Colostomy. Four Patients (13.5%)  Suffered Complications And None Died. Only 17 Patients Were Hospitalized, With A  Mean Stay Of 6 Days. All Patients Recovered Without Sequelae. Conclusion: The  Diagnosis Of Rectal Fb Should Be Suspected When Faced With Low Pelvic Or Perianal  Abdominal Pain And/Or Rectal Haemorrhage Within The Context Of An Unconvincing  Story In Patients Without A History Of Recent Instrumental Rectal Exploration For  Therapeutic Or Diagnostic Purposes. Because Of Potential Complications, Fb In The  Rectum Should Be Considered A Serious Condition That Must Be Treated Without  Delay.","2007","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Colorectal Disease : The Official Journal Of The Association Of Coloproctology Of Great Britain And Ireland","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/7IMEM5PL/Rodríguez-Hermosa et al. - 2007 - Management Of Foreign Bodies In The Rectum.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43DY8CPI","journalArticle","2008","Sakellaridis, Timothy; Potaris, Konstantinos; Mallios, Dimitrios; Sepsas, Evangellos","An Unusual Case Of A Swallowed Thermometer Perforated In The Mediastinum","Annals Of Thoracic Surgery","","","10.1016/j.athoracsur.2007.07.027","","A 39-Year-Old Woman, Who Was Addicted To Drugs, Was Admitted Because Of Referred Chest Pain And Dysphagia After Deliberate Ingestion Of A Thermometer In A Suicide  Attempt 6 Hours Earlier. Rigid Esophagoscopy Was Unrevealing. On Awakening, The  Patient Confessed That The Thermometer Had Been Swallowed More Than A Month Be  Operated On And Get Narcotic Pain Medications. Her History Disclosed Multiple  Admissions And Laparotomies After Suicide Attempts With Swallowed Thermometers In  The Last 3 Years.","2008","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Annals Of Thoracic Surgery","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/ICYFD5HH/Sakellaridis et al. - 2008 - An Unusual Case Of A Swallowed Thermometer Perfora.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MEVZADKF","journalArticle","2008","P Skok, A Ocepek, D Ćeranić","The Role Of Emergency Endoscopy In Upper Git Foreign Body Extraction","Acta Medico-Biotechnica","","","10.18690/actabiomed.6","","Purpose: Foreign Bodies In The Upper Gastrointestinal Tract (Git) Rarely Cause Urgent Problems In Gastroenterology. The Purpose Of The Study Was To Assess The Percentage Of Patients In ...","2008","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Acta Medico-Biotechnica","","","","","","","","","","","Google Scholar","","","","","","/Users/jackgedge/Zotero/storage/NSQEGLF5/P Skok - 2008 - The Role Of Emergency Endoscopy In Upper Git Forei.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99I5IQ76","journalArticle","2008","Pavlidis, Theodoros E.; Marakis, Georgios N.; Triantafyllou, Apostolos; Psarras, Kyriakos; Kontoulis, Theodoros M.; Sakantamis, Athanasios K.","Management Of Ingested Foreign Bodies. How Justifiable Is A Waiting Policy?","Surgical Laparoscopy, Endoscopy & Percutaneous Techniques","","","10.1097/sle.0b013e31816b78f5","","Foreign Body Ingestion Is A Commonly Seen Accident In Emergencies, Usually In Children (80%), Elderly, Mentally Impaired, Or Alcoholic Individuals, Whereas It  May Occur Intentionally In Prisoners Or Psychiatric Patients. According To The  Literature, 90% Of Ingested Foreign Bodies Pass Through The Gastrointestinal  Tract Without Complications, 10% To 20% Necessitate Endoscopic Removal, Whereas  Only 1% Of Them Will Finally Need Surgical Intervention. In Clinical Practice, We  Often Face The Dilemma Of Choosing The Appropriate Treatment Modality. We Present  13 Cases Treated In Our Department, Emphasizing In A ""Waiting And Close  Observation"" Policy. Among These Cases, Only 1 Patient Needed To Be Operated  Because Of Obstruction Of Ileocecal Valve By A Large Coin. Indications For  Treatment Where Applicable Are Also Being Discussed.","2008","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Surgical Laparoscopy, Endoscopy & Percutaneous Techniques","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/PB2XSIGS/Pavlidis et al. - 2008 - Management Of Ingested Foreign Bodies. How Justifi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BH5HGVDT","journalArticle","2009","Palta, Renee; Sahota, Amandeep; Bemarki, Ali; Salama, Paul; Simpson, Nicole; Laine, Loren","Foreign-Body Ingestion: Characteristics And Outcomes In A Lower Socioeconomic Population With Predominantly Intentional Ingestion","Gastrointestinal Endoscopy","","","10.1016/j.gie.2008.05.072","","Background: Previous Reports Of Foreign-Body Ingestions Focused Primarily On Accidental Ingestions. Objective: To Describe The Characteristics And Management  Of Foreign-Body Ingestions, With Predominantly Intentional Ingestion, In A Lower  Socioeconomic Status Population. Design: A Retrospective Case Series. Setting: An  Urban County Hospital. Patients: Patients >/=17 Years Old, With Foreign-Body  Ingestions Between 2000 And 2006. Main Outcome Measurements: Characteristics Of  Ingestion Cases, Endoscopic Extraction, Need For Surgery, And Complications.  Results: Among 262 Cases, 92% Were Intentional, 85% Involved Psychiatric  Patients, And 84% Occurred In Patients With Prior Ingestions. The Time From  Ingestion To Presentation Was >48 Hours In 168 Cases (64%). The Overall Success  Rate For Endoscopic Extraction Was 90% (165/183 Cases). Surgery Was Performed In  30 Cases (11%) And Was More Common For Objects Beyond The Pylorus Versus Objects  Above The Pylorus (16/43 [37%] Vs 10/151 [7%], Respectively) And In Cases With A  Greater Delay From Ingestion To Presentation (25/168 [15%] If >48 Hours Vs 4/77  [5%] If </=48 Hours) And From Presentation To Intervention (15/40 [38%] If >48  Hours Vs 14/165 [8%] If </=48 Hours). Perforation Occurred In 16 Cases (6%), With  6 Perforations Noted After Endoscopy. Limitation: A Retrospective Review Of  Medical Records. Conclusions: Foreign-Body Ingestions In An Urban County Hospital  Occurred Primarily In Psychiatric Patients Who Had Repeated Episodes Of  Intentional Ingestions. Endoscopic Extraction Was Unsuccessful In 10% Of Cases.  Long Delays From Ingestion To Presentation And Intervention May Account For  Relatively High Rates Of Surgery And Perforation. Strategies To Prevent  Ingestions And Delays In Endoscopic Management Are Needed In This Population.","2009","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Gastrointestinal Endoscopy","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/74GRW7GK/Palta et al. - 2009 - Foreign-Body Ingestion Characteristics And Outcom.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K5VBR7CL","journalArticle","2010","Islam, Sameer R.; Islam, Ebtesam A.; Hodges, David; Nugent, Kenneth; Parupudi, Sreeram","Endoscopic Removal Of Multiple Duodenum Foreign Bodies: An Unusual Occurrence","World Journal Of Gastrointestinal Endoscopy","","","10.4253/wjge.v2.i5.186","","Deliberate Single Foreign Body Ingestion Is A Scenario That Many Gastroenterologists Commonly See In Psychiatric Units And Prisons. However,  Multiple Foreign Body Ingestions, Especially Located In The Duodenum, Provide The  Endoscopist With Unique Challenges For Management And Treatment. Although Most  Foreign Objects Pass Spontaneously, One Should Have A Low Threshold Of  Intervention For Multiple Objects, Especially Those That Are Wide, Sharp And At  Risk Of Perforation. Diagnosis Is Typically Made When There Is A History Of  Ingestion Coupled With Corresponding Radiographic Verification. The Symptoms Tend  To Be Non-Specific Although Some Patients Are Able To Delineate Where The  Discomfort Level Is, Correlating With The Site Of Impaction. Most Foreign Bodies  Pass Spontaneously; However When Multiple Sharp Objects Are Ingested, The  Gastroenterologist Should Perform Endoscopic Procedures To Minimize The Risks Of  Bowel Perforation. We Describe Here A Successful Case Of Multiple Ingested  Foreign Bodies Retrieved Across The C-Loop Of The Duodenum And The  Pharynges-Esophageal Curve Via Endoscopy And Review The Literature Of Multiple  Foreign Body Ingestion.","2010","2025-01-28 08:43:20","2025-01-29 15:07:55","","","","","","","World Journal Of Gastrointestinal Endoscopy","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/H2LEKVF9/Islam et al. - 2010 - Endoscopic Removal Of Multiple Duodenum Foreign Bo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5I8NY49K","journalArticle","2010","Huang, Brian L.; Rich, Harlan G.; Simundson, Susan E.; Dhingana, Mukesh K.; Harrington, Colin; Moss, Steven F.","Intentional Swallowing Of Foreign Bodies Is A Recurrent And Costly Problem That Rarely Causes Endoscopy Complications","Clinical Gastroenterology And Hepatology : The Official Clinical Practice Journal Of The American Gastroenterological Association","","","10.1016/j.cgh.2010.07.013","","Background & Aims: Guidelines Support Endoscopic Removal Of Certain Gastric Foreign Bodies (Fbs) And All Fbs Lodged In The Esophagus. We Studied The Poorly  Understood Group Of Patients Who Intentionally Ingest Fbs. Methods: Cases Of  Intentional Ingestion Of Fbs (N = 305) Were Identified, Retrospectively, From An  Electronic Endoscopy Database And Followed. Cases Occurred Among 33 Different  Patients, Who Underwent Endoscopy From October 1, 2001, To July 31, 2009 (39.0  Cases/Year); 79% Were Diagnosed With A Psychiatric Disorder. Financial Cost  Analysis Was Performed Using Hospital Billing And Cost Systems. Results: Commonly  Ingested Fbs Included Pens (23.6%), Batteries (9.2%), Knives (7.2%), And Razor  Blades (6.9%). Most Endoscopic Procedures Were Performed Under General  Anesthesia. Fbs Were Commonly Retrieved By Snares (58.0%), Rat-Toothed Forceps  (14.4%), And Nets (11.5%), Assisted Sometimes By Use Of Overtubes (10.8%), And  Hoods (4.6%). Fb Extraction Was Unsuccessful At The Initial Endoscopy In Only 20  Cases; 2 Cases Eventually Required Surgical Extraction. Minor Complications  Occurred In 11 Endoscopies. There Were No Deaths Or Perforations. The Total  Estimated Costs Were $2,018,073 ($1,500,627 In Hospital Costs, $240,640 In  Physician Fees, And $276,806 For Security Services). Costs Were Significantly  Higher For Inpatients. Major Payers Were Medicare (48%) And Medicaid (31%).  Conclusions: Intentional Fb Ingestion Occurs Among A Relatively Small Number Of  Patients With Psychiatric Disorders And Is Costly. Endoscopic Retrieval Is  Relatively Effective And Safe, But Often Requires General Anesthesia. These Cases  Utilize Significant Hospital And Fiscal Resources. Attention Should Be Focused On  Preventing These Recurrent And Costly Episodes.","2010","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Clinical Gastroenterology And Hepatology : The Official Clinical Practice Journal Of The American Gastroenterological Association","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/X6TE5UDY/Huang et al. - 2010 - Intentional Swallowing Of Foreign Bodies Is A Recu.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8NB3ANS","journalArticle","2010","Chan, Kim Weng","An Unusual Case Of Foreign Body In The Anterior Abdominal Wall","Journal Of Clinical Medicine Research","","","10.4021/jocmr2009.11.1271","","Accidental Or Intentional Ingestion Of Sharp Metallic Foreign Bodies Is A Common Clinical Occurrence. Predisposing Factors Include Excessive Alcohol Intake,  Mental Impairment And Psychiatric Illnesses. Usually, The Detection Of A  Migratory Foreign Body Is Incidental When Patients Present With Unrelated  Symptoms. A 50-Year-Old Woman Attended The Surgical Outpatient Clinic With A  Foreign Body In The Anterior Abdominal Wall. A Foreign Body Was Easily Palpable  On The Right Upper Quadrant Of Abdomen. Patient Was Admitted Electively And Taken  To Theatre For Removal Of Foreign Body Under General Anaesthesia. Patient Made An  Uneventful Recovery And Was Discharged With No Further Follow-Up. Keywords:  Foreign Body; Abdomen; Ingestion; Perforation.","2010","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Journal Of Clinical Medicine Research","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/6D2LT8QP/Chan - 2010 - An Unusual Case Of Foreign Body In The Anterior Ab.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZEAZUEGG","journalArticle","2011","Sobnach, Sanju; Castillo, Franco; Blanco Vinent, René; Kahn, Delawir; Bhyat, Ahmed","Penetrating Cardiac Injury Following Sewing Needle Ingestion","Heart, Lung & Circulation","","","10.1016/j.hlc.2011.01.006","","Penetrating Cardiac Injuries Are Common In South Africa. Reports Describing Traumatic Lesions To The Heart Caused By Caudo-Cranial Migration Of Ingested  Foreign Bodies Are However Extremely Rare. Delayed Presentation And Intervention  Are Associated With Poor Outcome In These Patients; Cardiac Tamponade Remains The  Most Serious Complication. We Present The Case Of A 19 Year-Old Man Who Sustained  A Left Ventricular Injury After Intentionally Swallowing Eight Sewing Needles.  The Impacted Needle Was Removed Through A Median Sternotomy And The Patient  Recovered Uneventfully.","2011","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Heart, Lung & Circulation","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/LJJVYNNN/Sobnach et al. - 2011 - Penetrating Cardiac Injury Following Sewing Needle.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DFX8UC4G","journalArticle","2011","Poynter, Brittany A.; Hunter, Jon J.; Coverdale, John H.; Kempinsky, Cheryl A.","Hard To Swallow: A Systematic Review Of Deliberate Foreign Body Ingestion","General Hospital Psychiatry","","","10.1016/j.genhosppsych.2011.06.011","","Objective: Deliberate Foreign Body Ingestion (Dfbi) Is Often Impulsively Driven, Repetitive And Refractory To Intervention And Frequently Necessitates Multiple  Medical Interventions. As Such, The Frustrations Among Health Care Providers Are  Great, And The Financial Toll On Health Care Is Significant. Nevertheless, The  Literature On Dfbi Is Sparse, And Suggestions For Treatment Planning And  Management Are Limited. The Authors Sought To Investigate And Uncover Efficacious  Treatments And Strategies For Preventing Reoccurrence In Dfbi. We Build On  Earlier Work By Offering Both Broad And Diagnosis-Specific Management Strategies.  Method: A Literature Review Was Performed Addressing The Presentation, Management  And Prevention Of Reoccurrences Of Dfbi. Four Cases Of Dfbi Are Presented  Illustrating Those Psychiatric Diagnoses (Psychosis, Malingering,  Obsessive-Compulsive Disorder And Borderline Personality Disorder) Most  Frequently Encountered In Hospital Practice. Both Broad And Specific Treatment  Approaches Are Presented. Results: Patients Engaging In Dfbi Are Best Managed  Through A Multidisciplinary Approach, Following Acute Medical Management.  Successful Strategies For The Prevention Of Reoccurrences Of Dfbi Are  Inconclusive. Conclusion: Understanding The Function Of This Behavior Is Critical  In Developing Treatment For Patients Who Engage In These Dangerous, Potentially  Life-Threatening, Self-Injurious Behaviors. An Amalgam Of Medical,  Pharmacological And Cognitive-Behavioral Interventions Is Recommended, As Is  Additional Research.","2011","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","General Hospital Psychiatry","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/6HUMHU8X/Poynter et al. - 2011 - Hard To Swallow A Systematic Review Of Deliberate.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JR7WKGRX","journalArticle","2011","Caliskan, Cemil; Makay, Ozer; Firat, Ozgur; Can Karaca, A.; Akgun, Erhan; Korkut, Mustafa A.","Foreign Bodies In The Rectum: An Analysis Of 30 Patients","Surgery Today","","","10.1007/s00595-009-4362-5","","Purpose: A Foreign Body In The Rectum Is A Rare Clinical Entity. These Foreign Bodies Can Be Classified Under Two Major Groups: The Ones That Are Inserted From  The Anus And The Ones That Are Swallowed And Thereafter Become Stuck In The  Rectum. Methods: Data Of Patients Admitted With A Foreign Body In The Rectum  Between 1988 And 2008 Were Retrospectively Analyzed. A Total Of 30 Patients Were  Reviewed. Results: The Most Common Reason For A Foreign Body In The Rectum Was  Insertion For Erotic Purposes, Which Was Seen In 19 Of The 30 Patients. All These  Patients Were Male. The Remaining 11 Patients Reported Nonerotic Causes. The Most  Efficient And Implemented Therapeutic Method Was Simple Extraction During The  First Examination. Conclusions: The Most Common Reason For A Foreign Body In The  Rectum Is Insertion For Erotic Purposes. The First Target Of Therapy Should Be  Extraction Of The Foreign Body Using The Simplest Method Possible. Meanwhile,  Protecting The Integrity Of The Intestine Is Of The Utmost Importance. The Care  For Maintaining The Integrity Of The Rectum Should Include An Evaluation Of The  Patient'S Psychological Status.","2011","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Surgery Today","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/KPJ9PCLN/Caliskan et al. - 2011 - Foreign Bodies In The Rectum An Analysis Of 30 Pa.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6ULEDAH","journalArticle","2012","Trgo, Gorana; Tonkic, Ante; Simunic, Miroslav; Puljiz, Zeljko","Successful Endoscopic Removal Of A Lighter Swallowed 17 Months Before","Case Reports In Gastroenterology","","","10.1159/000338839","","The Majority Of Ingested Foreign Bodies Will Pass Safely Through The Gastrointestinal Tract, But Long And Rigid Foreign Bodies Are Associated With An  Increased Risk Of Gastrointestinal Impaction, Perforation And Bleeding. However,  Large Foreign Bodies Which Have Been Swallowed Can Remain Trapped In The Stomach  Over A Longer Period Of Time Without Any Significant Symptoms. This Case Report  Describes The Case Of A 36-Year-Old Man Addicted To Heroin Who Purposefully  Swallowed A Lighter (Double Wrapped In Cellophane) And Presented With Hematemesis  And Melena 17 Months After The Ingestion Of The Foreign Body. The Lighter Was  Successfully Removed Via Flexible Endoscopy Using A Polypectomy Snare. Swallowed  Long And Rigid Foreign Bodies Trapped In The Stomach Over A Long Period Of Time  Always Represent A Special Clinical And Endoscopic Challenge. In Cases Where  Endoscopic Removal Fails, A Laparoscopic Surgical Approach May Be An Alternative.","2012","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Case Reports In Gastroenterology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/8ULLIFDV/Trgo et al. - 2012 - Successful Endoscopic Removal Of A Lighter Swallow.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SXPGME4","journalArticle","2012","Tammana, V. S.; Valluru, N.; Sanderson, A.","All The Wrong Places: An Unusual Case Of Foreign Body Ingestion And Inhalation","Case Reports In Gastroenterology","","","10.1159/000346287","","Intentional Ingestion Of Foreign Bodies Is Common In Psychiatric Patients And Prison Inmates. Timing Of Endoscopy For Ingested Foreign Bodies Varies And  Depends On The Type And Location Of The Foreign Body In The Gastrointestinal  Tract. We Present The Case Of A 26-Year-Old Man Who Was Brought From A  Correctional Facility After Confessing To Have Swallowed A Few Shower Curtain  Hooks. Abdominal X-Ray Done In The Emergency Room Revealed Multiple Foreign  Bodies In The Stomach. An Upper Endoscopy Was Done In The Emergency Room With The  Use Of An Overtube. The First Metal Piece Was Caught By A Snare And Removed With  The Endoscope. All Other Foreign Bodies Which Were Present On The Abdominal X-Ray  Could Not Be Visualized Initially As There Was Retained Food In The Stomach.  After Multiple Attempts, Four Other Foreign Bodies Were Found And Each One Was  Caught By The Forceps And Then The Scope Was Removed With The Forceps Holding The  Foreign Body. There Was An Additional Foreign Body In The Right Mainstem  Bronchus. The Patient Had Coughed Up The Foreign Body And Swallowed It Into The  Gastrointestinal Tract. A Computed Tomography Scan Of Chest And Abdomen Was Done  For Evaluation, Which Showed The Foreign Body In The Cecum. To Our Knowledge,  This Is The First Case Report Of A Patient Intentionally Transferring A Foreign  Body From One Organ System To Another. Colonoscopy Was Done And The Foreign Body  Was Removed Rectally With A Snare Without Any Complications.","2012","2025-01-28 08:43:20","2025-01-30 05:19:12","","","","","","","Case Reports In Gastroenterology","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/GTTUQJKF/Tammana et al. - 2012 - All The Wrong Places An Unusual Case Of Foreign B.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VEI7ZWBV","journalArticle","2012","Naji, Hussein; Isacson, Daniel; Svensson, Jan F.; Wester, Tomas","Bowel Injuries Caused By Ingestion Of Multiple Magnets In Children: A Growing Hazard","Pediatric Surgery International","","","10.1007/s00383-011-3026-x","","Purpose: There Are No Definite Guidelines On The Management Of Ingested Magnetic Objects In Children. The Aim Of This Study Was To Present Our Experience And To  Highlight The Importance Of Strict Follow-Up. Methods: Within 6 Months Period,  Four Children Presented To The Emergency Department After Ingestion Of Multiple  Magnets. We Reviewed Retrospectively The Patients' Documents, Radiological  Reports, Operative Findings And Outcome. We Also Performed A Literature Search  For All Reports Of Multiple Magnets Ingestion On Medline And Embase. Results:  Daily Abdominal Radiographs To Monitor Migration Of Magnetic Objects Together  With Clinical Examination Revealed Early Detection Of Perforations In Two  Patients. Explorative Laparoscopy And Suturing Of Perforations Resulted In A  Rapid Recovery And Good Cosmetic Appearance. Literature Search Resulted In 44  Published Articles With A Total Of 52 Cases Of Multiple Magnet Ingestion In  Children. Conclusions: This Report Stresses The Need For Prompt Follow-Up And  Early Detection Of Complications In Order To Operate Those Patients Without  Delay. Laparoscopy Is The Method Of Choice In Exploring The Abdomen When  Perforation Is Suspected.","2012","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Pediatric Surgery International","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/XRA7F84C/Naji et al. - 2012 - Bowel Injuries Caused By Ingestion Of Multiple Mag.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JB9TF8B2","journalArticle","2012","Lee, Jun Hyung; Kim, Hyun Cheol; Yang, Dal Mo; Kim, Sang Won; Jin, Wook; Park, Seong Jin; Kim, Hyoung Jung","What Is The Role Of Plain Radiography In Patients With Foreign Bodies In The Gastrointestinal Tract?","Clinical Imaging","","","10.1016/j.clinimag.2011.11.017","","Foreign Bodies (Fbs) In The Gastrointestinal (Gi) Tract Can Show A Wide Range Of Clinical Manifestations Ranging From Spontaneous Evacuation To Severe  Complication. Plain Radiography Is A Straightforward And Important Initial  Imaging Modality In Cases Of Fb Ingestion Or Insertion And Is Also Helpful For  Follow-Up Purposes. Careful Evaluations Of The Plain Radiographs Can Determine  The Presence And Nature Of Fbs, And Help Predict Their Precise Locations And  Facilitate Risk Assessment. In This Review, A Wide Variety Of Fbs In The Gi Tract  Are Illustrated, And The Role Of Plain Radiography In Patient Management Is  Discussed.","2012","2025-01-28 08:43:20","2025-01-28 08:43:20","","","","","","","Clinical Imaging","","","","","","","","","","","PubMed","","","","","","/Users/jackgedge/Zotero/storage/IG3VHM9L/Lee et al. - 2012 - What Is The Role Of Plain Radiography In Patients .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
