id,Publication Year,Authors,Title,Publication Title,Database,Exclude,Reason ID,Paediatric,Intention Reported,Deliberate intention,Unclear,Accessed,Comments
403,2022,"Zachar, Jessica Joanna; Reher, Peter",Frequency And Characteristics Of Medical Emergencies In An Australian Dental School: A Retrospective Study,Journal Of Dental Education,PubMed,TRUE,3,,TRUE,FALSE,,02/02/2025,"Accidental ingestion of foreign objects in australian dental schools. ""Accidental foreign body ingestion occurred more frequently in this study (13.9%)"""
404,2022,K Zhang,Endoscopic Management Of Esophageal Foreign Bodies: A Retrospective Study In China,,Google Scholar,TRUE,9,,FALSE,,,02/02/2025,Single-centre 3 year retrospective review of oesphageal foreign bodies in china. Intention not recorded.
405,2022,"Lai, Michael J.; Morganstein, Jace; Deckard, Nathan; Koshkareva, Yekaterina",An Unusually Large Object Removed From The Upper Esophagus In A Patient With Self Harm Syndrome,"Ear, Nose, & Throat Journal",PubMed,FALSE,,,TRUE,TRUE,,02/02/2025,"Case report. 32F, psychiatric history, intentionally swallowed toilet paper holder bracket."
406,2022,"Sharma, J; Riyaz, S; Kilpatrick, Wj",Multi-Disciplinary Approach To Managing Deliberate Foreign Body Ingestion On The Medical Floor,Journal Of The Academy Of Consultation-Liaison Psychiatry,Web of Science,FALSE,,,TRUE,TRUE,,02/02/2025,Case report. 29F ingested 30 thumb tacks and two batteries impulsively. Also multiple other things in hospital. 
409,2022,"Apikotoa, Sharie; Ballal, Helen; Wijesuriya, Ruwan",Endoscopic Foreign Body Retrieval From The Caecum - A Case Report And Push For Intervention Guidelines,International Journal Of Surgery Case Reports,PubMed,FALSE,,,TRUE,TRUE,,02/02/2025,Case report. 35M prisoner deliberate ingestion of 6.5cm nail clippers.
410,2022,"Jackson, Richard; Chabrillac, Emilien; Bell, Alexandra; Edafe, Ovie",Rigid Versus Flexible Endoscopy For Managing Ingested Foreign Bodies-Can We Improve Pathways?,European Archives Of Oto-Rhino-Laryngology : Official Journal Of The European Federation Of Oto-Rhino-Laryngological Societies (Eufos) : Affiliated With The  German Society For Oto-Rhino-Laryngology - Head And Neck Surgery,PubMed,TRUE,9,,FALSE,,,02/02/2025,"Compares RE and FE for ingested foreign objects. Reports of metal and sharp objects ingested, but intention not explicitly intentional. "
412,2022,"Ahmed, Me; Refaie, Bm; Ahmed, Me; Ali, Aa; Dahy, Kg",Foreign Body Swallows With Airway Affection In Pediatrics,Indian Journal Of Otolaryngology And Head & Neck Surgery,Web of Science,TRUE,9,TRUE,FALSE,,,02/02/2025,"Single centre egyptian study looking at children admitted for foreign body removal. Intention not mentioned, but cerebral palsy and 'mental retardation' were characateristics of interest."
414,2022,"Ali, Ahmed; Mahgoub, Ali M.; Emad, Samar; Abdelfattah, Ahmed H.",Endoscopic Retrieval Of An Ingested Mobile Phone From The Stomach Of A Prisoner: When Gastroenterologists Answer The Call,Cureus,PubMed,FALSE,,,TRUE,TRUE,,02/02/2025,Case report. 35M prisoner intentionally ingested mobile phone 40 days prior.
415,2022,"Atlas, Nir; Sinclair, Elizabeth M.; Simon, Harold K.; Riedesel, Erica L.; Figueroa, Janet; Kamat, Pradip P.; Santore, Matthew T.",Management Of Esophageal Button Battery Ingestions: Resource Utilization And Outcomes,Pediatric Surgery International,PubMed,TRUE,9,TRUE,FALSE,,,02/02/2025,Single centre retrospective study of pre- and post- NASPGHAN EBBI guidelien introduction periods.
416,2022,"Bozorgmehr, Ramin; Bahadorinia, Mahsa; Pouyanfar, Shiva; Ahmadinejad, Mojtaba; Bahri, Mohammad Hadi; Bagherpour, Javad Zebarjadi",A Rare Case Of Abdominal Foreign Bodies; Laparoscopic Removal Of A Sewing Needle,Annals Of Medicine And Surgery (2012),PubMed,FALSE,,,TRUE,TRUE,,02/02/2025,Case report. 26F intentionally swallowed two sewing needles.
417,2022,"Boumarah, Dhuha N.; Binkhamis, Lujain S.; Alduhileb, Mohammed",Foreign Body Ingestion: Is Intervention Always A Necessity?,Annals Of Medicine And Surgery (2012),PubMed,TRUE,3,,TRUE,FALSE,,02/02/2025,Case report. 43M accidentally swallowed a screw.
418,2022,"Av Farooq, Ka Colby",Emergency And Initial Management Of Anterior Segment And Adnexal Trauma,Albert And Jakobiec'S Principles And Practice Of ...,Google Scholar,TRUE,1,,,,,02/02/2025,"Pay wall, unable to access via QMUL or Sci-Hub."
421,2022,"Ghahremani, Gary G.; Richman, Katherine M.",Accidental Or Intentional Ingestion Of Toothbrushes: Experience With 8 Adult Patients,Emergency Radiology,PubMed,FALSE,,,TRUE,TRUE,,02/02/2025,Retrospective case series of deliberate and accidental whole or patial toothbrush ingestion. Deliberate case histories specifically recorded.
423,2022,"Hosokawa, T; Tanami, Y; Sato, Y; Yoshida, M; Ebana, R; Hara, T; Nambu, R; Iwama, I; Oguma, E",Association Between The Corrosion Of Ingested Lithium Button Battery In The Esophagus And Its Complications In Pediatric Patients,Emergency Radiology,Web of Science,TRUE,9,TRUE,FALSE,,,02/02/2025,Paediatric study. Intention not recorded.
428,2023,"Gne_, Rgn; Atay, Arif; Karahan, Furkan; Amyar, Hakan; Dilek, Osman Nuri",Gastrointestinal System Foreign Bodies.,Laparoscopic ...,Google Scholar,FALSE,,,TRUE,,TRUE,03/02/2025,"Single centre, retrospective database study. Studies all foreign bodies in the GI tract, regardless of whether ingested orally or inserted rectally. Does not report outcomes for separate cohorts, but does examine motivations for these pathologies and surgical and endoscopic outcomes. ?Exclude"
429,2023,"Karb, Daniel; Delozier, Sara; Raad, Dany; Dumot, John; Mok, Shaffer",Effect Of Delayed Endoscopy Protocol On Timing And Safety Of Endoscopy For Foreign Body Ingestion And Esophageal Food Impaction,Journal Of Clinical Gastroenterology,PubMed,TRUE,11,,TRUE,TRUE,TRUE,03/02/2025,Single centre atudy of foreign body algorithm for reduction of out of hours endoscopy rats. Includes only patients that underwent OGD. Contains 82/358 cases of intentional ingestion that underwent endoscopy. Mix of oesophaegeal food impaction and IIFO. Motivation and type of object not elaborated on. Exclude. Review with supervisor.
430,2023,"Lorenzo, Melissa; Beno, Suzanne",Evolving Threat Of Pediatric Ingestions: A Discussion Of Cannabis And Button Batteries And Their Implications For Children,Current Opinion In Pediatrics,PubMed,TRUE,5,,,,,03/02/2025,Review article of button battery and cannabis ingestion. No mention of intentional ingestion.
431,2023,"King, Audra L.; Velez, David R.; Ahmeti, Mentor",Surgical Management Of An Intentionally Ingested Vape Device Chronically Impacted Within The Duodenum Of An Adult Male,Cureus,PubMed,FALSE,,,,,,25/03/2025,
432,2023,"Tambakis, George; Schildkraut, Tamar; Delaney, Isabella; Gilmore, Robert; Loebenstein, Moshe; Taylor, Andrew; Holt, Bronte; Tsoi, Edward H.; Cameron, Georgina; Demediuk, Barbara; Miller, Ashley; Connell, William; Wright, Emily; Thompson, Alexander; Holmes, Jacinta",Management Of Foreign Body Ingestion In Adults: Time To Stop And Rethink Endoscopy,Endoscopy International Open,PubMed,FALSE,,,TRUE,TRUE,TRUE,03/02/2025,"Retrospective, single-centra australian study of management and complications following ingestion of foreign object. Some intentional ingestions included, but does not report rates of intentional ingestion in this mixed population. "
433,2023,"Scalise, P. Nina; Durgin, Jonathan M.; Staffa, Steven J.; Wynne, Nicole; Meisner, Jay; Ngo, Peter; Zendejas, Benjamin; Kim, Heung Bae; Demehri, Farokh R.",Pediatric Button Battery Ingestion: A Single Center Experience And Risk Score To Predict Severe Outcomes,Journal Of Pediatric Surgery,PubMed,TRUE,9,,FALSE,,,03/02/2025,"Age under 21 Single centre retrospective study of button battery ingestion examining predictive factors for severe injury. Mentions data is collected on whether witnessed or intentional, but does not present data on intention. Perhaps because not significant."
434,2023,"Nachira, D; Sassorossi, C; Petracca-Ciavarella, L; Zanfrini, E; Tabacco, D; Pogliani, L; Meacci, E; Congedo, Mt; Vita, Ml; Chiappetta, M; Margaritora, S; Porziella, V",Management Of Esophageal Perforations And Postoperative Leaks,Annals Of Esophagus,Web of Science,TRUE,5,,,,,03/02/2025,
435,2023,"Niset, Alexandre; Baert, Jérome; Dupriez, Florence",Point-Of-Care Ultrasound For The Diagnosis Of Pediatric Foreign Body Ingestion: A Narrative Review And Illustrative Case Report,Pediatric Emergency Care,PubMed,TRUE,9,,FALSE,,,03/02/2025,Narrative review of POCUS for identifying intentional ingestion of foreign object. No mention of intention. 
437,2023,"Raju, Rajkiran S.; Raj, A. John Michael; Shubha, A. M.",Impacted Esophageal Foreign Bodies In Children,Pediatric Surgery International,PubMed,TRUE,9,TRUE,FALSE,,,03/02/2025,Retrospective chart review of impacted foreign bodies in children. No mention of intention. 
439,2023,"Rezazadeh, Amin; Khanghah, Ali Samady; Mousazadeh, Siamak; Noori, Farzad",Removing 216 Sharp Metal Foreign Objects From The Digestive Tract Of A 30-Year-Old Male: Case Report,Annals Of Medicine And Surgery (2012),PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report . 30M intentional ingestion of 216 metal objects.
441,2023,"Mezouari F.A., Haddad F., El Rhaoussi F.Z., Hassani M.T.J., Hliwa W., Bellabah A., Badre W.",Ingestion Of Foreign Bodies In Prisons: How Should They Be Managed: Study Of 13 Cases,Turkish Journal Of Gastroenterology,Embase,FALSE,,,TRUE,TRUE,,03/02/2025,Review of 13 prisoners who intentional swallowed objects and the management thereof.
442,2023,"Kaazan, P.; Seow, W.; Tan, Z.; Logan, H.; Philpott, H.; Huynh, D.; Warren, N.; Mcivor, C.; Holtmann, G.; Clark, S. R.; Tse, E.",Deliberate Foreign Body Ingestion In Patients With Underlying Mental Illness: A Retrospective Multicentre Study,Australasian Psychiatry : Bulletin Of Royal Australian And New Zealand College Of Psychiatrists,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Retrospective multi-centre study of deliberate foreign body ingestion in people with underlying mental illness.
443,2023,Divsalar P.; Mousa S.H.; Abbasi M.H.,Repeated Intentional Swallowing Of Foreign Objects By An Adolescent Girl Case Report,International Journal Of High Risk Behaviors And Addiction,SCOPUS,FALSE,,TRUE,TRUE,TRUE,,03/02/2025,Case report. 17F repeated intentional ingestions with laparotomy and ovarian injury.
444,2023,"Jaini, Paresh A.; Haliburton, James; Rush, A. John",Management Challenges Of Recurrent Foreign Body Ingestions In A Psychiatric Patient: A Case Report,Journal Of Psychiatric Practice,PubMed,FALSE,,,TRUE,TRUE,TRUE,03/02/2025,"Prolonged case report. 18F repeated intentional ingestions in one case. Documentation of one hospital course with repeated ingestions during. Difficult to get data on individual ingestions, so statistics used to average characteristics across each ingestion. "
445,2023,"Jones, B; Roskilly, A",Management Of Deliberate Foreign Body Ingestion Requiring Endoscopic Retrieval,Gut,Web of Science,TRUE,11,,TRUE,TRUE,TRUE,03/02/2025,"Single Centre UK review of deliberate foreign body ingestion. Primary aim was to: aim was to identify the timeframes and barriers in escalation and management of these high-risk patients from the point of presentation, with a view to highlighting new strategies to improve clinical outcomes and reduce prolonged admissions. Exclude. Review with supervisor."
447,2023,Alli-Balogun O.; Singh G.; Korenis P.,Intentional Foreign Body Ingestion In A Patient With Borderline Personality Disorder And Other Comorbidities,Primary Care Companion For Cns Disorders,SCOPUS,TRUE,7,,TRUE,TRUE,,03/02/2025,"Case report. 18F BPD, deliberate ingestion. With co-ingestion of medications. Exclude. Also does not give individual outcomes for each item ingested during admission. "
450,2023,"Calini, Giacomo; Ortolan, Naima; Battistella, Claudio; Marino, Marco; Bresadola, Vittorio; Terrosu, Giovanni",Endoscopic Failure For Foreign Body Ingestion And Food Bolus Impaction In The Upper Gastrointestinal Tract: An Updated Analysis In A European Tertiary Care  Hospital,European Journal Of Gastroenterology & Hepatology,PubMed,FALSE,,,,,,25/03/2025,
451,2023,"Chauhan, Ashish; Bodh, Vishal; Sharma, Rajesh; Sharma, Brij",Intentional Ingestion Of A Foreign Body - Why We Need Psychiatrists,Middle East Journal Of Digestive Diseases,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 23M intentional ingestion 17 days prior.
454,2023,"Estrada, Tm; Mejía, Mrf; Losada, Gcl; Niño-Serna, Lf",Upper Gastrointestinal Endoscopy In Pediatrics: Experience Of A High Complexity Center In Latin-America,Andes Pediatrica,Web of Science,TRUE,9,TRUE,FALSE,,,03/02/2025,Paediatric study. Not explicitly intentional. Intention not recorded. Refers to 'this type of accident'.
456,2023,"Hardy, John C.; Ashcroft, Cody; Kay, Carl; Liane, Billy-Joe; Horn, Christian",Loose Screws: Removal Of Foreign Bodies From The Lower Gastrointestinal Tract,Cureus,PubMed,FALSE,,,,,,25/03/2025,
460,2023,"Das, Siddharth Sankar; Krishnan, Suhasini; Mandhane, Nisha K.; Shalak, Husni S.",Intentional Ingestion Of Foreign Bodies: A Physician'S Agony,Cureus,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 29M ingested nails.
461,2023,"Ishak A., Smith J., Nanda A., Dimaggio F., Thomas R.","Hard To Swallow, Hard To Treat",British Journal Of Surgery,Embase,FALSE,,,TRUE,TRUE,,03/02/2025,Retrospective chart review of 8 patients than ingested on 52 occasions in Croydon.
465,2024,"Pham, Serena T.; Sakai, Osamu; Andreu-Arasa, V. Carlota",Imaging Approach To Ingested Foreign Bodies In The Neck,Neuroradiology,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Multiple cases of intentional ingestion.
466,2024,"Prokop, Jacek; Prokop, Mateusz",Repeated Foreign Body Ingestion As A Dynamic Game: A Case Report,Sage Open Medical Case Reports,PubMed,TRUE,5,,,,,03/02/2025,Response to game theoretic solution proposed by another author. Doesn't present empirical data
467,2024,"Rizvi, Anza; Rizvi, Fatima; Chorath, Kevin; Suresh, Neeraj V.; De Ravin, Emma; Romeo, Dominic; Lakshmipathy, Deepak; Barrette, Louis-Xavier; Rajasekaran, Karthik",Clinical Practice Guidelines In The Management Of Pediatric Foreign Body Aspiration And Ingestion: A Systematic Evaluation Using The Agree Ii Instrument,Pediatric Surgery International,PubMed,TRUE,5,,,,,03/02/2025,Review article. Clinical practice guideline. Doesn't present empirical evidence. Does not mention intention. 
470,2024,"Stratton H.S., Davis R., Lewbart G.A.",Gastrotomy For Removal Of A Gastric Fishhook Foreign Body In A Blue Catfish Ictalurus Furcatus,Veterinary Record Case Reports,Embase,TRUE,4,,,,,03/02/2025,Animal study. Catfish.
471,2024,"Sultan, Noran; Attar, Hanin; Sembawa, Hatem; Alharthi, Hind",A Plastic Bezoar Causing Bowel Obstruction: A Case Of Table Cover Ingestion,International Journal Of Surgery Case Reports,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 58F intentional ingestion of table cloth.
474,2024,"Roggero, Arianna; Guerriero, Vittorio; Lena, Federica; Arrigo, Serena; Santoro, Francesco; D'Agostino, Roberto; Damasio, Maria Beatrice; Rizzo, Francesca; Gandullia, Paolo; Moscatelli, Andrea; Mattioli, Girolamo; Torre, Michele",Surgical Management Protocol For Disk Battery Ingestion,Pediatric Surgery International,PubMed,TRUE,9,TRUE,FALSE,,,03/02/2025,Retrospective chart review to evaluate effect of protocol for management of disk battery ingestion. Intention not mentioned. Not explictly intentional. 
475,2024,"Marie A., Sahli-Vivicorsi S., Leclere J.-C.",A Dangerous Appetite,"European Annals Of Otorhinolaryngology, Head And Neck Diseases",Embase,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 25F ingest multiple objects intentionally. 
476,2024,"Colapkulu Akgul N., Beyazadam D., Ozsoy M.S., Alımoglu O.",Chronic Foreign Body Ingestion In Two Adults With Psychiatric Disorder: Is It Possible To Wait And See? Foreign Body Ingestion,Annals Of Clinical And Analytical Medicine,Embase,FALSE,,,TRUE,TRUE,,03/02/2025,Case series. 2 adults multiple repeat intentional ingestions
477,2024,Lambe G.; Dempsey P.; Bolger M.; Bolster F.,"Self-Harm, Suicide And Brain Death: The Role Of The Radiologist",Clinical Radiology,SCOPUS,TRUE,5,,,,,03/02/2025,"Pictorial review of imaging findings after self-harm, suicide and brain death. Doesn't present empirical evidence. "
478,2024,"Kapalu, Cml; Uraizee, O; Lerner, Dg; Thomson, M; Attard, T",Endoscopist Experience With Pediatric Recurrent And Intentional Foreign Body Ingestion Rifbi: Management Considerations And Future Directions,Journal Of Pediatric Gastroenterology And Nutrition,Web of Science,TRUE,5,TRUE,TRUE,TRUE,,03/02/2025,Survey. Report on internationally distributed survey that assesses prevelance of paediatric repetitive foreign body ingestion.
480,2024,"Hoey, Paris; Ryan, Kimberley; Mcdonald, Clancy; Brown, Nathan J.; Boon, Kym; Grimpen, Florian; Appleyard, Mark","Repeated Intentional Foreign Body Ingestion, What Can Be Done?",Emergency Medicine Australasia : Ema,PubMed,TRUE,5,,,,,03/02/2025,Opinion piece that doesn't present empirical evidence.
482,2024,"Farhadi, Farbod; Mohtadi, Ahmadreza; Pakmehr, Mostafa; Ghaedamini, Hossein; Shafieian, Fatemeh; Aminifar, Seyed Abolfazl",This Is A Successful Removal Of More Than 450 Pieces Of Metal Objects From A Patient'S Stomach: A Case Report,Journal Of Medical Case Reports,PubMed,FALSE,,,,,,25/03/2025,
483,2024,"Dranova, Sabina; Siddiqui, Zohaib; Tobbal, Muhammad; Pitkin, Lisa",Difficult Oesophageal Foreign Body Removal: A Novel Surgical Approach To A Complex Situation,Journal Of Laryngology And Otology,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 20.  Intentional ingestion of butter knife.
484,2024,Fj Buils,Repeated Behavior Of Deliberate Foreign Body Ingestion In A Patient With Psychiatric Disorder,A Case Report. Clin Surg,Google Scholar,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 29F repeated intentional ingestion of foreign objects.
485,2024,"Bhumi, Sriya; Mago, Sheena; Mavilia-Scranton, Marianna G.; Birk, John W.; Rezaizadeh, Houman",Esophageal Button Battery Retrieval: Time-In May Not Be Everything,Cureus,PubMed,FALSE,,,TRUE,TRUE,,03/02/2025,Case report. 45M intentional ingestion of button battery for secondary gain.
486,2024,"R Soloperto, G Festa, M Beatrice...",Life-Threatening Carotid Complications Caused By Extraluminal Migration Of Ingested Foreign Bodies; A Case Report And Narrative Review Of Literature,Archives Of ...,Google Scholar,TRUE,3,,TRUE,FALSE,,03/02/2025,Case series. All accidental cases.
487,2024,"Ardila, Sara; Woodley, Lucille; Ulloa, Emily; Fernandez, Jenelle; Bornstein, Jeffery; Seims, Aaron",Utilization Of Single-Incision Laparoscopy In The Management Of Ingested Magnets,Journal Of Laparoendoscopic & Advanced Surgical Techniques. Part A,PubMed,TRUE,9,TRUE,FALSE,,,03/02/2025,Case series. Age < 21 inclusion. But all casess age < 14 year. Neodyneum magnet ingestion. Intention not mentioned.
488,2024,"Aourarh, Benayad; Belkouchi, Lina; Saouab, Rachida; Aourarh, Aziz; Belkouchi, Omar",Hematemesis In A Young Patient: When The Cause Is Ingested: A Case Report,Radiology Case Reports,PubMed,TRUE,3,,TRUE,FALSE,,03/02/2025,"Case report. 21M. Accidental chicken bone ingestion. ""patient did not recall eating it and therefore did not inform the clinicians"""
489,2024,"Wu, Lei; Chen, Xiao-Yu; Ji, Dan; Zhang, Zhi-Guo; Mao, Xu-Ping",Foreign Body-Intestinal Canal Angle Guides Management Of Ingested Foreign Bodies In The Lower Gastrointestinal Tract,Abdominal Radiology (New York),PubMed,TRUE,9,,FALSE,,,03/02/2025,Single-centre retrospective chart review of foreign body ingestion which looks at evaluating FB-Intestinal canal angle as a predictive imaging marker for surgical intervention.
